id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
19,Kevin Phillips,2005-01-08,31.458,18845,222,99,86,122,107,0.46,0.4
19,Kevin Phillips,2005-03-20,31.652,19136,228,100,87,122,107,0.46,0.4
19,Kevin Phillips,2005-04-30,31.765,19568,234,103,90,122,107,0.46,0.4
19,Kevin Phillips,2005-09-12,32.134,19888,240,104,91,122,107,0.46,0.4
19,Kevin Phillips,2005-11-19,32.32,20351,246,107,94,122,107,0.46,0.4
19,Kevin Phillips,2006-02-11,32.55,20714,252,108,95,122,107,0.46,0.4
19,Kevin Phillips,2006-04-01,32.684,21137,258,108,95,122,107,0.46,0.4
19,Kevin Phillips,2006-08-24,33.081,21434,264,108,95,122,107,0.46,0.4
19,Kevin Phillips,2008-04-05,34.697,21855,270,113,99,122,107,0.46,0.4
19,Kevin Phillips,2009-09-22,36.162,22151,276,113,99,122,107,0.46,0.4
19,Kevin Phillips,2010-01-02,36.441,22287,282,114,100,122,107,0.46,0.4
19,Kevin Phillips,2010-02-27,36.594,22490,288,116,102,122,107,0.46,0.4
19,Kevin Phillips,2010-04-11,36.712,22592,294,117,103,122,107,0.46,0.4
19,Kevin Phillips,2010-12-12,37.383,22799,300,118,104,122,107,0.46,0.4
19,Kevin Phillips,2011-02-02,37.525,22952,306,119,105,122,107,0.46,0.4
19,Kevin Phillips,2011-04-09,37.706,23303,312,121,107,122,107,0.46,0.4
19,Kevin Phillips,2012-01-28,38.511,23595,318,122,107,122,107,0.46,0.4
19,Kevin Phillips,2013-08-27,40.09,23921,324,122,107,122,107,0.46,0.4
19,Kevin Phillips,2013-10-21,40.241,23959,326,122,107,122,107,0.46,0.4
20,Kylian Mbappé,2015-12-02,16.95,2,1,0,0,209,192,0.87,0.8
20,Kylian Mbappé,2016-01-24,17.095,234,6,0,0,209,192,0.87,0.8
20,Kylian Mbappé,2016-03-20,17.248,440,12,1,1,209,192,0.87,0.8
20,Kylian Mbappé,2016-10-18,17.829,565,18,1,1,209,192,0.87,0.8
20,Kylian Mbappé,2016-11-29,17.944,841,24,3,3,209,192,0.87,0.8
20,Kylian Mbappé,2017-01-06,18.048,1201,30,7,7,209,192,0.87,0.8
20,Kylian Mbappé,2017-02-04,18.127,1426,36,8,8,209,192,0.87,0.8
20,Kylian Mbappé,2017-03-01,18.196,1840,42,14,14,209,192,0.87,0.8
20,Kylian Mbappé,2017-04-12,18.311,2347,48,22,22,209,192,0.87,0.8
20,Kylian Mbappé,2017-05-06,18.376,2775,54,25,25,209,192,0.87,0.8
20,Kylian Mbappé,2017-08-04,18.623,3274,60,27,27,209,192,0.87,0.8
20,Kylian Mbappé,2017-09-30,18.779,3797,66,30,30,209,192,0.87,0.8
20,Kylian Mbappé,2017-11-04,18.875,4291,72,33,33,209,192,0.87,0.8
20,Kylian Mbappé,2017-12-09,18.971,4748,78,37,37,209,192,0.87,0.8
20,Kylian Mbappé,2018-01-14,19.069,5209,84,41,41,209,192,0.87,0.8
20,Kylian Mbappé,2018-02-14,19.154,5600,90,42,42,209,192,0.87,0.8
20,Kylian Mbappé,2018-03-18,19.242,6062,96,46,46,209,192,0.87,0.8
20,Kylian Mbappé,2018-05-04,19.37,6509,102,48,48,209,192,0.87,0.8
20,Kylian Mbappé,2018-09-18,19.745,6998,108,53,53,209,192,0.87,0.8
20,Kylian Mbappé,2018-10-28,19.855,7462,114,60,60,209,192,0.87,0.8
20,Kylian Mbappé,2018-12-05,19.959,7951,120,62,62,209,192,0.87,0.8
20,Kylian Mbappé,2019-01-12,20.063,8422,126,66,65,209,192,0.87,0.8
20,Kylian Mbappé,2019-02-12,20.148,8884,132,71,70,209,192,0.87,0.8
20,Kylian Mbappé,2019-03-12,20.225,9424,138,78,76,209,192,0.87,0.8
20,Kylian Mbappé,2019-04-21,20.334,9904,144,84,81,209,192,0.87,0.8
20,Kylian Mbappé,2019-08-18,20.66,10472,150,89,86,209,192,0.87,0.8
20,Kylian Mbappé,2019-10-27,20.851,10714,156,95,92,209,192,0.87,0.8
20,Kylian Mbappé,2019-12-07,20.964,11171,162,99,96,209,192,0.87,0.8
20,Kylian Mbappé,2020-01-12,21.062,11689,168,106,103,209,192,0.87,0.8
20,Kylian Mbappé,2020-02-09,21.139,12207,174,110,107,209,192,0.87,0.8
20,Kylian Mbappé,2020-03-11,21.224,12684,180,117,114,209,192,0.87,0.8
20,Kylian Mbappé,2020-09-27,21.771,13092,186,118,114,209,192,0.87,0.8
20,Kylian Mbappé,2020-10-31,21.864,13537,192,124,119,209,192,0.87,0.8
20,Kylian Mbappé,2020-12-09,21.971,13978,198,129,122,209,192,0.87,0.8
20,Kylian Mbappé,2021-01-09,22.056,14370,204,131,123,209,192,0.87,0.8
20,Kylian Mbappé,2021-02-07,22.136,14898,210,135,127,209,192,0.87,0.8
20,Kylian Mbappé,2021-03-06,22.209,15378,216,142,133,209,192,0.87,0.8
20,Kylian Mbappé,2021-04-07,22.297,15860,222,149,138,209,192,0.87,0.8
20,Kylian Mbappé,2021-05-12,22.393,16388,228,156,144,209,192,0.87,0.8
20,Kylian Mbappé,2021-08-20,22.667,16906,234,160,148,209,192,0.87,0.8
20,Kylian Mbappé,2021-09-25,22.765,17394,240,163,151,209,192,0.87,0.8
20,Kylian Mbappé,2021-11-03,22.872,17934,246,165,152,209,192,0.87,0.8
20,Kylian Mbappé,2021-12-04,22.957,18400,252,168,155,209,192,0.87,0.8
20,Kylian Mbappé,2022-01-15,23.072,18930,258,178,163,209,192,0.87,0.8
20,Kylian Mbappé,2022-02-19,23.168,19423,264,181,166,209,192,0.87,0.8
20,Kylian Mbappé,2022-04-09,23.302,19956,270,190,175,209,192,0.87,0.8
20,Kylian Mbappé,2022-05-14,23.398,20496,276,195,178,209,192,0.87,0.8
20,Kylian Mbappé,2022-09-03,23.704,21005,282,205,188,209,192,0.87,0.8
20,Kylian Mbappé,2022-10-05,23.792,21474,288,209,192,209,192,0.87,0.8
20,Kylian Mbappé,2022-10-08,23.8,21564,289,209,192,209,192,0.87,0.8
